CMPNM_NM,ADSTRD_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE
대박양곱창,대천동,한식,곱창,0.6708695652173913,0.3073913043478261,0.08695652173913043,0.19347826086956524,0.13869565217391305,0.27434782608695657
회사본점,이도2동,아시아음식,일식,0.9036363636363636,0.4481818181818182,0.009090909090909092,0.018181818181818184,0.10363636363636365,0.1781818181818182
싱싱우대갈비,노형동,한식,갈비,0.5809090909090909,0.2609090909090909,0.021818181818181816,0.05090909090909091,0.07727272727272728,0.1481818181818182
신창흑돼지두루치기,대정읍,한식,돼지고기,0.7795833333333334,0.67625,0.034583333333333334,0.17250000000000001,0.09750000000000002,0.37083333333333335
달리는커피 제주노형점,노형동,음료,커피,0.4511111111111111,0.9725925925925927,0.005185185185185186,0.060000000000000005,0.04222222222222222,0.4040740740740741
떡파는사람들,외도동,간식,베이커리,0.6071428571428571,0.30952380952380953,0.0,0.010476190476190476,0.04,0.11714285714285715
제주돈담,노형동,한식,돼지고기,0.8445833333333334,0.6495833333333333,0.015,0.03666666666666667,0.08,0.2504166666666667
웰덤치킨,일도1동,패스트푸드,치킨,0.17045454545454544,0.2131818181818182,0.0036363636363636364,0.022727272727272728,0.013636363636363636,0.08409090909090909
오태식해바라기치킨앤존맛탱,애월읍,피자.치킨.햄버거,치킨,0.745,0.9650000000000001,0.125,0.7250000000000001,0.195,1.0150000000000001
홍찜닭,대정읍,한식,치킨,0.5058333333333334,0.7200000000000001,0.012916666666666667,0.08291666666666667,0.05416666666666667,0.3254166666666667
동,대정읍,아시아음식,일식,0.12142857142857144,0.20428571428571432,0.002857142857142857,0.032857142857142856,0.017142857142857144,0.09571428571428572
한앤솜하우스,노형동,한식,단품요리 전문,0.07058823529411765,0.32941176470588235,0.00029411764705882356,0.03588235294117647,0.006470588235294118,0.145
루트84제주시청점,이도2동,한식,가정식,0.7471428571428571,0.5328571428571428,0.012857142857142859,0.06857142857142857,0.05857142857142857,0.2523809523809524
빨간집,한림읍,한식,가정식,0.6992307692307692,0.6238461538461538,0.02769230769230769,0.14846153846153848,0.10076923076923078,0.3584615384615385
꽃피는돈까스,외도동,한식,돈까스,0.12181818181818183,0.21818181818181817,0.0018181818181818182,0.013636363636363636,0.010909090909090908,0.07727272727272728
미르반점,대륜동,중식,중식,0.39,0.64,0.035,0.27,0.07,0.49
전설마라탕,애월읍,한식,중식,0.145,0.217,0.006,0.048,0.0185,0.121
삼수갑산,남원읍,한식,가정식,0.41970588235294115,0.49676470588235294,0.011470588235294118,0.075,0.04294117647058823,0.2288235294117647
그랜마스 서귀포 시청점,서홍동,한식,단품요리 전문,0.38625,0.755,0.00875,0.05375,0.04625,0.345
핏제리아 마노,외도동,기타,기타세계요리,0.3727272727272727,0.3509090909090909,0.02090909090909091,0.07727272727272727,0.05909090909090909,0.2009090909090909
아인당구호프,외도동,주점 및 주류판매,맥주/요리주점,0.16,0.15666666666666665,0.0,0.016666666666666666,0.013333333333333334,0.09999999999999999
꾸바꾸바 서귀포1호점,동홍동,패스트푸드,치킨,0.4703125,0.3015625,0.003125,0.01625,0.0390625,0.1153125
오떡신제주점,노형동,한식,가정식,0.5713636363636364,0.7281818181818182,0.007272727272727273,0.04863636363636364,0.04272727272727273,0.2672727272727273
놀터,삼도1동,한식,가정식,0.27,0.163,0.002,0.007000000000000001,0.028000000000000004,0.075
어둑,한림읍,한식,단품요리 전문,0.09000000000000001,0.16166666666666665,0.018333333333333337,0.11,0.030000000000000002,0.15166666666666667
흑돼지꿀꿀이,대륜동,한식,돼지고기,0.3866666666666666,0.23714285714285716,0.06095238095238095,0.12761904761904763,0.08952380952380953,0.19476190476190475
재클린디저트모슬포점,대정읍,한식,단품요리 전문,0.3419047619047619,0.9138095238095238,0.016190476190476193,0.25476190476190474,0.03619047619047619,0.5252380952380952
연가갈비,이도2동,한식,갈비,1.3220833333333333,0.4845833333333333,0.005416666666666667,0.008333333333333333,0.11166666666666668,0.17958333333333334
소바마사,천지동,아시아음식,일식,0.13333333333333333,0.22777777777777775,0.01,0.1311111111111111,0.01888888888888889,0.18666666666666665
채우다,일도1동,음료,커피,0.66,0.95,0.1,0.26,0.18,0.56
동그라미가든,중문동,한식,고기,0.30916666666666665,0.24666666666666667,0.03958333333333333,0.10416666666666667,0.06375,0.18166666666666667
돼지아저씨족발,일도2동,고기,족발,0.305,0.29000000000000004,0.0,0.005,0.035,0.13
포시즌스,용담2동,한식,가정식,0.15454545454545457,0.2918181818181818,0.0009090909090909091,0.009090909090909092,0.014545454545454545,0.1290909090909091
동완식당,천지동,한식,가정식,0.17,0.3,0.03,0.16,0.05,0.25
와이스토리,송산동,양식,양식,0.19115384615384615,0.21769230769230768,0.015384615384615385,0.10346153846153847,0.02846153846153846,0.16538461538461538
갈비시대,남원읍,한식,단품요리 전문,0.32625,0.21125,0.00375,0.015,0.02625,0.10500000000000001
낙원의밤,안덕면,한식,단품요리 전문,0.33190476190476187,0.23333333333333334,0.020476190476190474,0.06666666666666668,0.04285714285714286,0.1323809523809524
피자플래넷 서귀포점,중앙동,양식,피자,0.23,0.27,0.01,0.04,0.04,0.13
회식,연동,한식,가정식,0.8954545454545454,0.32,0.021818181818181816,0.04181818181818182,0.11090909090909093,0.15363636363636363
칠삭갈비,일도2동,한식,가정식,1.4925,0.6,0.021249999999999998,0.058750000000000004,0.115,0.26875
용흥정가네식당,대천동,한식,가정식,0.23823529411764705,0.2735294117647059,0.0029411764705882353,0.031176470588235295,0.021176470588235293,0.12294117647058822
차이나박하사,한림읍,아시아음식,중식,0.7633333333333333,0.9294444444444445,0.010555555555555556,0.07777777777777778,0.06388888888888888,0.39166666666666666
마녀김밥,이도1동,분식,분식,0.195,0.595,0.0,0.030000000000000002,0.02,0.27
디디씨치킨삼도점,삼도2동,패스트푸드,치킨,0.5894444444444444,0.7005555555555555,0.0005555555555555556,0.016111111111111114,0.035,0.22055555555555556
쥬드플뢰르,대천동,한식,단품요리 전문,0.2203125,0.1846875,0.004375,0.0278125,0.0196875,0.0878125
화수목야키토리,대천동,아시아음식,일식,0.89,0.46,0.08,0.12,0.19,0.26
한림흑돼지영점일,한림읍,한식,돼지고기,1.76,0.735,0.04,0.045,0.26,0.3
함덕흑돼지불고기정식,조천읍,한식,돼지고기,0.1475,0.1825,0.02416666666666667,0.15833333333333335,0.03416666666666667,0.19499999999999998
이춘순육개장,대정읍,한식,육개장,0.87,0.88,0.2,0.4,0.3,0.66
금악정육식당,한림읍,한식,가정식,1.20625,0.7,0.105,0.35,0.17125,0.5525
대정족발영어도시점,대정읍,한식,단품요리 전문,1.115,0.8125,0.05,0.23625000000000002,0.11499999999999999,0.48625
카페로제뜨,삼도1동,음료,커피,0.05,0.19,0.0,0.01,0.01,0.08
피자알볼로 화북점,화북동,피자.치킨.햄버거,피자,0.29,0.44499999999999995,0.005,0.02,0.035,0.20500000000000002
불화성,용담2동,한식,가정식,0.9964705882352942,0.8879411764705882,0.011176470588235295,0.04911764705882353,0.08647058823529412,0.34852941176470587
가건물,표선면,한식,가정식,0.2953125,0.2215625,0.0465625,0.15875,0.06875,0.2090625
디케이치킨 신제주점,연동,패스트푸드,치킨,0.3278125,0.35281250000000003,0.0075,0.043750000000000004,0.0334375,0.1565625
남매포차,일도2동,한식,가정식,0.4469565217391304,0.3134782608695652,0.0017391304347826088,0.009130434782608696,0.037391304347826095,0.11304347826086956
속풀이해장국,표선면,한식,단품요리 전문,0.26875,0.34875,0.01375,0.13625,0.03,0.24375000000000002
조은날,노형동,한식,단품요리 전문,0.25,0.16,0.0,0.0,0.03,0.09
커피를그리다(리다커피),아라동,한식,단품요리 전문,0.085,0.28,0.0,0.025,0.0075,0.12625
삼다참치,연동,아시아음식,참치,0.38166666666666665,0.16,0.011666666666666667,0.02666666666666667,0.0325,0.07666666666666667
심야식당낭만혼술,연동,한식,단품요리 전문,0.3508823529411765,0.3847058823529412,0.023529411764705882,0.12441176470588236,0.05176470588235294,0.23852941176470588
더츠커피돌핀,삼양동,양식,양식,0.16375,0.42125,0.0075,0.12125,0.0175,0.25
한림우리떡집,한림읍,베이커리.디저트,떡/한과,0.5091666666666667,0.5491666666666667,0.009166666666666667,0.050833333333333335,0.06,0.26
배터지는생돈까스한림점,한림읍,간식,분식,0.17250000000000001,0.32875,0.005,0.06375,0.015,0.16749999999999998
다원,연동,아시아음식,중식,0.09666666666666668,0.19000000000000003,0.0033333333333333335,0.049999999999999996,0.013333333333333334,0.14666666666666667
애월연어 시청점,이도2동,아시아음식,일식,0.24000000000000002,0.27222222222222225,0.008888888888888889,0.04888888888888889,0.034444444444444444,0.14
노가리앤비어용담점,용담2동,주점및주류판매,맥주/요리주점,0.34,0.23,0.0,0.01,0.05,0.09
면맛에입맛이좋아,성산읍,한식,단품요리 전문,0.3907142857142857,0.505,0.045,0.42928571428571427,0.06571428571428571,0.5514285714285714
어머니맛집,아라동,한식,가정식,0.5126470588235295,0.7108823529411765,0.0026470588235294116,0.039411764705882354,0.04323529411764706,0.28147058823529414
현대식당,성산읍,한식,가정식,0.526470588235294,0.7226470588235294,0.06558823529411764,0.31441176470588234,0.10147058823529412,0.5191176470588235
법환식당,대륜동,한식,가정식,0.22636363636363635,0.2545454545454545,0.01909090909090909,0.12090909090909091,0.04090909090909091,0.1990909090909091
미녀,건입동,한식,단품요리 전문,0.9381818181818182,0.463030303030303,0.0033333333333333335,0.012121212121212121,0.07454545454545454,0.16818181818181818
촌뜨기화로구이,이도2동,한식,단품요리 전문,1.3444117647058824,0.5644117647058824,0.013235294117647059,0.031176470588235295,0.11558823529411766,0.22647058823529412
목포세발낙지,건입동,한식,낙지,0.45269230769230767,0.20846153846153845,0.032692307692307694,0.05038461538461539,0.06961538461538462,0.1126923076923077
삼춘네칼국수,안덕면,한식,단품요리 전문,0.14875,0.19,0.02,0.13875,0.02875,0.18125
한솥도시락 제주대정점,대정읍,한식,도시락,0.19441176470588237,0.48176470588235293,0.005294117647058823,0.06794117647058824,0.019705882352941177,0.22411764705882353
카페679,조천읍,카페,커피,0.11,0.27,0.02,0.15500000000000003,0.025,0.245
제주담,구좌읍,한식,두부,1.175,0.545,0.05,0.34500000000000003,0.21000000000000002,0.52
호떡당 연동점,연동,한식,단품요리 전문,0.13615384615384615,0.676923076923077,0.0,0.08,0.01076923076923077,0.3130769230769231
연동바다장어,연동,한식,장어,0.9665384615384615,0.2746153846153846,0.04307692307692308,0.051153846153846154,0.12384615384615386,0.13807692307692307
카페신산,이도1동,카페,커피,0.07,0.46499999999999997,0.0,0.005,0.01,0.2
대란갈비,이도2동,한식,가정식,1.39625,0.64,0.00125,0.0075,0.08875,0.22125
경인식당,남원읍,한식,가정식,0.38294117647058823,0.21235294117647058,0.06529411764705884,0.1976470588235294,0.09176470588235294,0.24117647058823527
선이네밥집,조천읍,한식,단품요리 전문,0.5852941176470587,0.8264705882352942,0.05647058823529412,0.4576470588235294,0.0961764705882353,0.6785294117647059
꼬치파티,이도1동,주점 및 주류판매,꼬치구이,0.13999999999999999,0.18000000000000002,0.0,0.023333333333333334,0.016666666666666666,0.11666666666666665
깔로,성산읍,한식,가정식,0.503,0.344,0.066,0.137,0.10900000000000001,0.24900000000000003
천해향,봉개동,한식,가정식,0.46,0.9485714285714285,0.007142857142857143,0.08857142857142858,0.03428571428571429,0.3676190476190476
델마커피숍,외도동,음료,커피,0.34199999999999997,0.7606666666666667,0.012,0.19066666666666665,0.03066666666666667,0.434
소림타운하귀점,애월읍,한식,가정식,0.23,0.405,0.005,0.03,0.03,0.185
아살람 레스토랑,삼도2동,양식,양식,0.8215384615384616,0.7669230769230769,0.10384615384615385,0.4530769230769231,0.18384615384615385,0.6730769230769231
제주한우곱창,연동,한식,곱창,1.4383333333333335,0.5094444444444445,0.026111111111111113,0.043888888888888894,0.12333333333333335,0.20666666666666667
용구족발보쌈,성산읍,한식,보쌈,0.3807692307692308,0.2623076923076923,0.014615384615384615,0.06538461538461539,0.038461538461538464,0.13999999999999999
쉐프이야기,연동,한식,가정식,0.6894117647058824,0.29470588235294115,0.02235294117647059,0.07411764705882352,0.06411764705882353,0.16941176470588235
청춘감성쌀핫도그아라점,아라동,간식,베이커리,0.13999999999999999,0.86,0.0,0.09000000000000001,0.013333333333333334,0.5466666666666667
오늘와인한잔 제주삼화점,삼양동,주점,주류,1.31,0.7261538461538461,0.016153846153846154,0.04538461538461539,0.14923076923076922,0.3284615384615384
티그래퍼,대륜동,한식,단품요리 전문,0.14333333333333334,0.259,0.007333333333333333,0.07733333333333332,0.017666666666666667,0.16266666666666665
명동춘천닭갈비 2호점,대정읍,고기,갈비,0.20500000000000002,0.16999999999999998,0.015,0.055,0.04,0.11499999999999999
용짜형뽕,용담2동,아시아음식,중식,0.11733333333333333,0.20133333333333334,0.008666666666666666,0.07766666666666668,0.018333333333333333,0.13
먹쇠돌쇠국밥집,남원읍,한식,가정식,0.154,0.20400000000000001,0.004,0.034,0.012,0.076
호수아귀찜,이도1동,한식,가정식,0.3415151515151515,0.3242424242424242,0.0021212121212121214,0.014242424242424244,0.025757575757575757,0.12515151515151515
빵사부식빵공방제주점,노형동,간식,베이커리,0.14333333333333334,0.48333333333333334,0.0,0.043333333333333335,0.01,0.2833333333333333
봉개포크정육식당,봉개동,한식,가정식,0.39571428571428574,0.18285714285714286,0.0642857142857143,0.14142857142857143,0.08571428571428572,0.17857142857142858
꼬라지오,서홍동,카페,커피,0.22076923076923077,0.40692307692307694,0.03230769230769231,0.24000000000000002,0.05384615384615384,0.3576923076923077
할망곰탕집,용담2동,한식,가정식,0.19625,0.33375,0.005,0.03875,0.01625,0.14875
자가제빵선명희피자아라점,아라동,간식,피자,0.69,0.69,0.01,0.06,0.09,0.29
경풍식당,도두동,한식,단품요리 전문,0.6781818181818181,0.5787878787878789,0.0048484848484848485,0.024545454545454547,0.05818181818181819,0.20666666666666667
족풍,아라동,한식,가정식,1.1170588235294117,0.9408823529411764,0.01852941176470588,0.08852941176470588,0.09852941176470588,0.39941176470588236
표선한끼줍써,표선면,한식,가정식,0.19380952380952382,0.3852380952380952,0.020476190476190474,0.19380952380952382,0.030952380952380953,0.2914285714285714
탐라국꾼노형점,노형동,주점 및 주류판매,맥주/요리주점,0.35333333333333333,0.30666666666666664,0.0033333333333333335,0.016666666666666666,0.03666666666666667,0.17666666666666667
숯불덮밥화리,안덕면,아시아음식,고기,0.14333333333333334,0.2066666666666667,0.02666666666666667,0.13333333333333333,0.043333333333333335,0.18666666666666668
삼겹구이,삼도1동,고기,돼지고기,1.12,0.8049999999999999,0.035,0.09,0.14500000000000002,0.41000000000000003
홍초불닭,연동,한식,단품요리 전문,0.2225,0.17375000000000002,0.02125,0.10124999999999999,0.03375,0.1475
카페인시애틀표선점후라이드3대치킨명동닭튀김,표선면,한식,가정식,0.33799999999999997,0.398,0.018,0.122,0.038,0.196
동이트는집,성산읍,한식,가정식,1.0870588235294119,0.9064705882352941,0.030882352941176472,0.13529411764705884,0.11441176470588235,0.43941176470588234
장원식당,정방동,한식,단품요리 전문,0.21,0.30666666666666664,0.01,0.07666666666666666,0.03,0.2333333333333333
신촌풍경,조천읍,한식,가정식,0.3733333333333333,0.35111111111111115,0.006666666666666666,0.060000000000000005,0.026666666666666665,0.1788888888888889
